Id,SalePrice
1497,174020.941250374
1498,125747.033543158
1499,226761.221663652
1500,220405.759443654
1501,171280.076723719
1502,131687.487255127
1503,186698.427635653
1504,180134.53517964
1505,192557.397345021
1506,192938.973702329
1507,189434.765107492
1508,206308.533340392
1509,223274.175520637
1510,176124.594924735
1511,136781.864424565
1512,100778.690961013
1513,139813.567785642
1514,191457.957779919
1515,182515.497557005
1516,155507.711792471
1517,172220.431736081
1518,218249.457545164
1519,164009.10056022
1520,142194.368916602
1521,153717.902956704
1522,174210.91801814
1523,248654.676114918
1524,223981.724676099
1525,171988.894095846
1526,120908.394991629
1527,150962.859340905
1528,126599.292999428
1529,203343.560277392
1530,209764.839493942
1531,238714.822200145
1532,169543.935268786
1533,220035.069782005
1534,210161.953151291
1535,216136.110827685
1536,108274.968323786
1537,160856.268559516
1538,110717.244283526
1539,118978.204163551
1540,214263.340543875
1541,176480.18449849
1542,150252.74150756
1543,154531.197499427
1544,166441.936387878
1545,166277.720258022
1546,175198.911897558
1547,165774.319072392
1548,183372.550724868
1549,197492.243416264
1550,184023.648786362
1551,119739.056301796
1552,191356.96036523
1553,154360.911886336
1554,179108.897499255
1555,121562.290623986
1556,135149.710691984
1557,207490.047642985
1558,173152.544852496
1559,172453.346222917
1560,157179.750209206
1561,240887.801597732
1562,191506.423301426
1563,139314.857140141
1564,254960.030978447
1565,214724.902645659
1566,108074.555172807
1567,129442.034219961
1568,167522.144131916
1569,152067.804344602
1570,147896.744856586
1571,180829.109314985
1572,184414.14908001
1573,186435.529875096
1574,146825.372496921
1575,147074.792583769
1576,228302.981016868
1577,177267.44386986
1578,236835.543067134
1579,191537.323489344
1580,172101.457324392
1581,161379.977251207
1582,166479.508140086
1583,175022.088323846
1584,175954.166506163
1585,170495.447126956
1586,210415.855454028
1587,147224.200274709
1588,107475.490197355
1589,200829.997841924
1590,200489.786231425
1591,134785.294798304
1592,199693.061655554
1593,143587.449583721
1594,150319.244788624
1595,163836.93210345
1596,147146.700832532
1597,135316.551948288
1598,185168.883641348
1599,184198.825810944
1600,194733.80062072
1601,170549.216999912
1602,77541.2743611529
1603,98677.972890992
1604,162266.50209258
1605,136976.774309217
1606,187043.005576445
1607,187509.028622777
1608,168148.60698797
1609,180191.589335548
1610,195978.184202244
1611,158824.761668513
1612,120953.181264662
1613,166242.522668334
1614,148783.184058283
1615,194041.412503664
1616,126812.385202896
1617,204246.841522939
1618,192557.368732028
1619,185904.636068042
1620,215865.271932608
1621,156386.394660634
1622,257515.905815589
1623,114122.079127732
1624,260931.228246727
1625,190235.732345132
1626,169970.879191741
1627,169254.390452616
1628,210759.572041121
1629,145171.859653306
1630,187745.438950625
1631,208588.70692776
1632,212946.970491223
1633,213517.015165078
1634,138728.683350617
1635,237843.555106965
1636,164135.242538371
1637,200864.302002607
1638,134941.286530338
1639,223895.454231018
1640,163830.669091014
1641,188005.847398637
1642,136594.48343181
1643,176224.37789892
1644,124736.297235583
1645,126482.78462274
1646,188897.225891612
1647,247546.383578931
1648,161982.092259715
1649,197537.6834207
1650,176522.953788377
1651,241226.485342162
1652,139827.246559788
1653,139248.34564179
1654,232151.433409595
1655,154267.465775762
1656,152564.498844393
1657,163360.193679441
1658,169858.51462116
1659,224169.763512099
1660,188313.554236421
1661,182802.523222823
1662,189139.702666272
1663,159983.413161594
1664,161992.779030418
1665,213784.069953141
1666,168481.875336571
1667,176727.716383107
1668,113715.230659765
1669,118643.555424316
1670,181084.615622788
1671,167616.24213612
1672,142819.214889185
1673,115673.796672214
1674,141889.078870992
1675,207691.288476647
1676,153765.277931114
1677,164355.211813891
1678,134236.898440311
1679,175293.797548885
1680,155046.746513323
1681,179927.825819472
1682,136453.460514357
1683,168791.761220204
1684,158277.585988136
1685,147034.598755812
1686,181801.231409995
1687,189686.365882647
1688,184694.438957858
1689,132868.348547396
1690,200851.677857562
1691,175352.488968189
1692,152174.624944262
1693,195228.022123829
1694,226373.664775841
1695,259876.852226238
1696,155600.141830793
1697,151242.003508508
1698,150993.647949604
1699,247656.199934013
1700,192808.237580048
1701,247683.298341033
1702,243560.613730835
1703,150550.314017415
1704,222610.098941167
1705,175312.668513636
1706,190971.711538259
1707,166736.691392668
1708,149446.765297829
1709,227807.671860288
1710,143021.681769503
1711,155116.426783455
1712,140960.506369754
1713,150330.207471748
1714,174165.239083352
1715,144324.636779145
1716,170016.386993039
1717,143540.283869979
1718,191819.901960021
1719,190661.344820043
1720,182465.661647298
1721,144756.461772206
1722,145911.482582708
1723,254360.694953644
1724,187973.752600901
1725,117099.526636634
1726,179361.064948774
1727,180480.395233896
1728,100855.096004871
1729,164683.547820582
1730,144983.69639996
1731,168575.366367597
1732,145429.46605557
1733,204393.673556228
1734,167399.334528144
1735,142316.63287688
1736,219664.537441265
1737,181303.784334604
1738,197910.050447588
1739,174598.643503363
1740,188814.819279293
1741,163143.926447451
1742,229845.226379744
1743,140254.947195306
1744,191399.024445884
1745,228657.392648626
1746,187346.97117758
1747,155347.554171374
1748,177219.057584851
1749,204080.540067275
1750,130888.063698553
1751,161339.281304552
1752,121589.857009015
1753,147632.396821247
1754,160326.357262097
1755,129060.123503203
1756,215148.772013982
1757,198234.764367991
1758,230131.87639142
1759,159345.753915621
1760,155354.90461772
1761,186441.152723749
1762,242156.781812756
1763,145112.125959675
1764,193766.365142477
1765,160945.836414573
1766,118305.826061122
1767,204711.248982614
1768,128280.214005857
1769,225367.677123667
1770,122830.180127164
1771,135469.671343698
1772,175785.250270364
1773,154335.148092652
1774,253862.144762589
1775,163609.007260246
1776,189006.273908903
1777,255345.508886213
1778,157238.56047841
1779,170042.60682009
1780,213205.831770934
1781,180616.32061936
1782,170913.706074537
1783,142849.871836573
1784,138565.491178709
1785,168566.389116269
1786,170371.460676315
1787,139979.911516813
1788,130134.17450413
1789,287065.459727486
1790,160062.169526431
1791,192336.648873757
1792,205630.041747203
1793,166710.024282551
1794,182216.714445243
1795,190373.147800175
1796,119453.315438705
1797,130662.003778877
1798,102310.494613467
1799,140762.859579316
1800,199781.748378592
1801,176780.425544088
1802,217151.958547261
1803,167176.99174894
1804,193273.369821809
1805,167888.262792736
1806,158245.503321169
1807,167336.385274749
1808,97494.3547271884
1809,153644.709423861
1810,125494.122769632
1811,193173.664007691
1812,146846.367149292
1813,167372.723070618
1814,169112.894350186
1815,162807.957313439
1816,129442.114011837
1817,236404.395429684
1818,125103.561920381
1819,143672.95851173
1820,169725.882524579
1821,177658.489690783
1822,257732.527442771
1823,174179.08729726
1824,198433.436233353
1825,155778.828389745
1826,227921.004550726
1827,189080.807424871
1828,259254.047137033
1829,166664.642180192
1830,160786.164994894
1831,228891.669530119
1832,219659.046550522
1833,182432.129579581
1834,132369.747830949
1835,143759.916859473
1836,102539.640234666
1837,259628.158797591
1838,201121.855591005
1839,222152.399500791
1840,93764.686635125
1841,175345.217752167
1842,133505.738932509
1843,171269.849170641
1844,242267.889786672
1845,181653.957959689
1846,185956.486443654
1847,225739.329587597
1848,257345.928784806
1849,148874.317140748
1850,86216.7984779647
1851,226738.31569844
1852,193169.611004614
1853,165706.070987588
1854,180794.225289996
1855,215247.504575204
1856,201955.13195326
1857,93997.6727945781
1858,201768.275237399
1859,168763.341469951
1860,185612.853192183
1861,144669.240398109
1862,153700.901958969
1863,172041.070863383
1864,184321.720022895
1865,130090.276558657
1866,190176.469525862
1867,173127.107335612
1868,85627.2353614599
1869,191864.312872794
1870,226607.764994509
1871,161364.736692289
1872,157542.609984671
1873,159013.329965714
1874,124579.821699343
1875,165518.625115489
1876,178238.758369555
1877,200908.276086094
1878,162597.261482655
1879,153931.185685939
1880,157557.098425054
1881,251583.249342919
1882,176150.023219553
1883,128007.453589632
1884,135880.542846273
1885,185779.166019855
1886,163048.421255667
1887,164673.866801549
1888,120674.869489255
1889,165650.16883844
1890,203517.423619826
1891,76461.773821475
1892,171020.45436945
1893,186846.449820841
1894,213028.122813956
1895,190135.327552769
1896,126318.753726137
1897,214387.136099063
1898,202373.336086492
1899,172022.503049161
1900,102720.776632098
1901,137621.029975473
1902,217240.525823024
1903,139151.260324587
1904,184667.467530081
1905,162751.797998562
1906,152879.563532603
1907,163747.163323186
1908,152570.41142224
1909,171532.613480633
1910,189864.454565072
1911,177050.331158001
1912,213843.591543963
1913,199845.453662931
1914,110917.931109985
1915,121030.770241105
1916,150275.9243131
1917,152999.24936311
1918,185040.437921712
1919,166817.616463081
1920,192954.351209017
1921,131608.002531448
1922,151767.458419788
1923,193475.58015279
1924,136557.630777133
1925,203213.9591533
1926,130830.588915975
1927,160379.040307223
1928,181675.372137341
1929,104137.875057242
1930,258116.918851323
1931,186675.795057772
1932,183863.623522343
1933,203494.425371932
1934,127958.40434606
1935,163157.956162873
1936,141154.200780842
1937,207160.676918742
1938,105614.365585199
1939,212099.541450267
1940,131189.759294367
1941,108439.188549373
1942,141585.338899937
1943,175877.486813731
1944,181979.212233997
1945,155849.511096714
1946,174425.768855836
1947,199915.324760512
1948,128464.035017716
1949,184683.840304261
1950,123187.417028098
1951,196038.899501194
1952,273937.912536178
1953,180427.491040247
1954,143107.820496363
1955,150061.929415169
1956,219299.686585466
1957,198893.19821263
1958,193073.989289075
1959,162948.8858955
1960,126696.681014318
1961,202036.734117627
1962,185906.206217411
1963,163927.067436078
1964,143064.369629385
1965,123452.418893702
1966,66032.815336172
1967,148763.503767702
1968,197484.288516752
1969,188694.714901092
1970,187009.002820672
1971,167491.799439252
1972,200436.981341736
1973,233773.51947439
1974,124621.707508005
1975,180929.658797692
1976,131079.125336001
1977,169338.509136279
1978,208327.447696506
1979,118355.828021532
1980,142844.824402036
1981,177836.925424397
1982,121136.686398266
1983,201975.397072681
1984,186988.637177051
1985,129640.895465373
1986,212328.964034193
1987,141387.101753633
1988,175013.778199493
1989,186025.800994463
1990,165713.354841031
1991,136139.406549729
1992,138289.065619913
1993,130370.079182064
1994,135178.680926373
1995,176274.352014236
1996,236439.269506947
1997,177099.085971345
1998,217771.784847525
1999,169111.683611401
2000,140613.461458272
2001,235197.440877226
2002,215793.673366082
2003,265766.683916105
2004,119978.151821004
2005,162031.647429745
2006,244285.501439427
2007,119633.018039534
2008,179546.338441993
2009,175771.286787441
2010,128609.520175362
2011,193881.2342203
2012,211610.503853
2013,95463.1989745204
2014,210340.39051929
2015,187259.612488434
2016,225584.681822354
2017,147513.425429349
2018,160619.596225304
2019,191495.333560674
2020,139797.351685057
2021,125858.896263517
2022,136132.285782824
2023,203942.760461842
2024,221759.810413775
2025,262060.516470251
2026,201685.371509478
2027,183638.894829196
2028,140675.533378786
2029,153728.277961525
2030,125805.806668008
2031,144385.219772361
2032,221124.895542858
2033,286430.858378489
2034,184753.373803236
2035,189399.027978457
2036,153685.340642043
2037,161663.973984137
2038,148296.833433619
2039,116150.159793393
2040,140003.719922141
2041,98253.1434409593
2042,208927.48245462
2043,189567.30682575
2044,167007.773751928
2045,182213.287513605
2046,164020.445605776
2047,153532.540743204
2048,148503.135800794
2049,162100.929811038
2050,103571.005406456
2051,217601.391181737
2052,133851.801381993
2053,231258.199191331
2054,219066.156624354
2055,226749.05658008
2056,208939.443977807
2057,146505.830075271
2058,163540.855087053
2059,160618.01841137
2060,196289.388908368
2061,186316.397303204
2062,196025.657587956
2063,180122.886535848
2064,136473.308668489
2065,184260.420723944
2066,168478.982654152
2067,224893.699687465
2068,204431.511844951
2069,124376.814987269
2070,191544.781826182
2071,178698.879492377
2072,242394.957923368
2073,144182.794526977
2074,115590.399958455
2075,160544.120257898
2076,155602.185682687
2077,184756.908672488
2078,151977.044056575
2079,146516.414016826
2080,210515.541893694
2081,171008.144226589
2082,196076.557131038
2083,168731.456024984
2084,263507.908410985
2085,215017.533486237
2086,204774.884606044
2087,180624.552859005
2088,158565.560334555
2089,178561.385790094
2090,236371.604452205
2091,152661.883445563
2092,203466.173004693
2093,139734.644046167
2094,194222.355166565
2095,147439.813887283
2096,147064.5926931
2097,172332.237804419
2098,165947.23146797
2099,143840.519484084
2100,192014.491394461
2101,146064.698998634
2102,205438.580665909
2103,218926.921341533
2104,174749.120008345
2105,170428.003073987
2106,241529.194697303
2107,187909.656610122
2108,196942.79940665
2109,191938.166488824
2110,204413.285859653
2111,126130.002094858
2112,160187.222985203
2113,124335.950792337
2114,147858.940515387
2115,217964.258023449
2116,143117.841994055
2117,198472.398314277
2118,162292.398533318
2119,149419.549145396
2120,187718.169856295
2121,137599.635294206
2122,134821.153787928
2123,140458.828302986
2124,204232.608677451
2125,197056.111217114
2126,304774.612699728
2127,95327.0946562179
2128,195675.359626665
2129,195366.880354517
2130,208149.553290377
2131,175160.263111379
2132,163114.401197728
2133,247407.00992624
2134,192206.773043325
2135,196497.752269649
2136,218509.765239325
2137,158064.839588816
2138,161060.132541677
2139,205621.094726873
2140,156104.22066937
2141,218568.175844535
2142,180373.338840099
2143,188166.816242023
2144,188400.055302378
2145,207910.219225573
2146,149594.973096672
2147,184036.617712449
2148,228410.531619514
2149,163539.734680416
2150,210838.069169751
2151,164858.507469138
2152,178539.84506418
2153,175681.669998487
2154,197887.141147985
2155,150226.201526073
2156,183811.761381629
2157,194108.333635661
2158,184432.099480599
2159,216192.242631766
2160,129306.484039526
2161,138891.190626782
2162,217011.80984213
2163,152749.64951741
2164,112623.168196518
2165,172365.114847092
2166,164910.773589115
2167,171466.581070183
2168,158720.515274717
2169,208877.736098564
2170,216274.937769116
2171,173861.597892223
2172,214468.125496614
2173,208209.709392456
2174,115794.335780199
2175,161521.422135775
2176,131337.39718033
2177,202716.898932334
2178,148662.31092143
2179,185549.518148406
2180,162883.299214807
2181,180930.043675248
2182,146419.016035122
2183,185068.980337868
2184,202401.498217378
2185,184218.854654725
2186,91874.3477874724
2187,223754.958905269
2188,164626.285867632
2189,171681.434066383
2190,189608.066374922
2191,189191.38270409
2192,164824.717031519
2193,148368.805314044
2194,224197.658305303
2195,157811.003423358
2196,201860.385951313
2197,151845.377385834
2198,160630.315223006
2199,204148.911102237
2200,240278.551331768
2201,188604.428424705
2202,148168.758878626
2203,178606.87049245
2204,186918.467328227
2205,143569.324852073
2206,174468.686692377
2207,190280.28411295
2208,156437.711914913
2209,150514.516026242
2210,134164.637450613
2211,187100.26566751
2212,238101.542362147
2213,188585.019392642
2214,162157.390012987
2215,211380.132351584
2216,164381.257840144
2217,178815.760156278
2218,191862.864763858
2219,154033.937292678
2220,111964.360576351
2221,145142.248297359
2222,194012.731992007
2223,153462.591909982
2224,217550.65697644
2225,134413.203375637
2226,192362.671833911
2227,212056.298399616
2228,104577.256126683
2229,168666.423119413
2230,196131.754753303
2231,232204.182036986
2232,126586.213120857
2233,166165.490626437
2234,201856.089148506
2235,162027.240738067
2236,165280.300980991
2237,226882.176998467
2238,152723.136806447
2239,138468.727125649
2240,189213.718098724
2241,130683.054883464
2242,208971.890689112
2243,169421.909853611
2244,128183.857983029
2245,164936.153372936
2246,141175.826692604
2247,207387.849225399
2248,158241.586058932
2249,198432.667556046
2250,210783.954287408
2251,155513.53290115
2252,162955.583343193
2253,132666.965794081
2254,231902.586035674
2255,87208.5389918026
2256,214983.24542795
2257,209062.474784157
2258,193294.339454859
2259,171658.579045562
2260,197437.767612339
2261,174890.177082621
2262,234596.178499391
2263,214361.659746329
2264,197950.912068272
2265,154813.546696748
2266,192167.573771094
2267,193314.530181949
2268,171458.51768685
2269,166984.761150243
2270,179402.640198984
2271,159487.151145281
2272,177542.405027697
2273,149902.376352487
2274,213259.464434147
2275,174575.467654734
2276,196785.332023571
2277,129357.61303448
2278,182229.370565585
2279,167747.7794341
2280,175906.896404756
2281,157959.568109016
2282,144162.986928684
2283,272618.349119323
2284,284874.784289751
2285,181263.066330902
2286,99923.2920843281
2287,148396.625166857
2288,154301.995564427
2289,179311.194535636
2290,251429.54981203
2291,177700.882043116
2292,276096.208532261
2293,208257.655731122
2294,166312.064532284
2295,221240.863681217
2296,120488.071901447
2297,152470.903780679
2298,114494.924286488
2299,182506.553095054
2300,147848.282830762
2301,162447.575351758
2302,139355.742794226
2303,258088.884163869
2304,224636.757662569
2305,200609.729488996
2306,192951.432282
2307,206520.23538847
2308,165843.420252445
2309,178845.603107827
2310,135025.398218959
2311,221874.29821135
2312,208610.01206883
2313,214047.260393796
2314,202608.3388655
2315,138369.113305456
2316,185135.921471656
2317,137224.878830279
2318,212608.922148316
2319,170280.861067311
2320,127446.096321533
2321,164367.054554693
2322,104364.686502186
2323,144087.175223886
2324,141011.697609264
2325,176544.547328648
2326,172085.572264391
2327,234230.069013974
2328,202570.978297342
2329,179663.219455988
2330,213166.523905381
2331,141947.953112402
2332,171271.118135131
2333,171591.878942226
2334,193288.54711185
2335,111448.579338766
2336,207156.175584444
2337,113872.938529264
2338,156727.530902076
2339,117368.084790661
2340,303324.896944559
2341,189584.781509041
2342,155249.366433469
2343,184148.239000605
2344,200939.082488172
2345,185210.869968571
2346,207954.373964146
2347,208364.414268578
2348,144688.79532603
2349,161883.370682783
2350,152396.913998619
2351,196406.258645041
2352,138355.438743903
2353,255048.407177962
2354,174750.459953184
2355,175260.825334477
2356,142198.94051426
2357,142591.135794019
2358,218969.772031207
2359,138676.215290767
2360,166852.024038347
2361,141547.636323818
2362,201425.056745625
2363,184734.456515909
2364,176247.773832635
2365,141470.280465406
2366,177816.544561938
2367,172062.820193294
2368,161721.826655824
2369,127324.945214924
2370,139016.07876553
2371,165159.972239206
2372,199139.328923595
2373,129491.89995196
2374,148554.403816889
2375,136303.807555049
2376,200263.167252877
2377,224450.354845823
2378,161947.649848145
2379,91966.6838228216
2380,187959.333105677
2381,170112.347283855
2382,170031.910829714
2383,173203.896566827
2384,155459.083852111
2385,125529.321298852
2386,227031.621574142
2387,119240.429874933
2388,183690.873502343
2389,153129.250936686
2390,142933.080730466
2391,103450.610361389
2392,212059.836173601
2393,164131.536670452
2394,155048.199144827
2395,137421.77597941
2396,211489.299736868
2397,205474.37271634
2398,170559.790520645
2399,211643.666095973
2400,187465.569949524
2401,184220.75679412
2402,171354.203276936
2403,162125.865203139
2404,177123.837082022
2405,211823.992592898
2406,173519.015180053
2407,138404.911703325
2408,125536.705068999
2409,218386.333117463
2410,163024.543461896
2411,159653.47271312
2412,182774.73048082
2413,110455.844019104
2414,161843.55497265
2415,195436.030115651
2416,171062.216297403
2417,190823.465543717
2418,163584.290826126
2419,245225.000662549
2420,196696.40892743
2421,123055.035315122
2422,144989.168321575
2423,176114.116342822
2424,154676.843035589
2425,143326.215651246
2426,178485.887620299
2427,191196.259245743
2428,179307.322423063
2429,141620.954228936
2430,205045.340228348
2431,183613.53584374
2432,90296.3538834371
2433,153434.261273775
2434,154461.253796301
2435,158492.465526439
2436,197326.893726613
2437,127495.783580313
2438,202468.336789493
2439,163802.240676821
2440,118324.762068285
2441,131982.762922987
2442,147193.820446928
2443,178911.211623147
2444,130197.348636462
2445,157743.059119422
2446,223969.658056542
2447,159551.80567803
2448,207491.516196008
2449,133570.956876025
2450,126788.199911052
2451,203394.542449876
2452,220297.735542843
2453,222942.047925392
2454,170935.052744056
2455,130739.709879082
2456,118346.915744425
2457,122855.591705286
2458,127444.685657119
2459,162213.971569578
2460,208595.723098541
2461,146795.817651643
2462,215553.338923042
2463,129519.994646696
2464,164543.939070612
2465,157081.517964128
2466,61051.7294635149
2467,127755.695743477
2468,134186.56241529
2469,125470.19399197
2470,192319.444331375
2471,163092.738655028
2472,213028.290340028
2473,244879.856058572
2474,122791.593789157
2475,149032.126428972
2476,179616.067679167
2477,206881.746115213
2478,172872.054727392
2479,182942.10147998
2480,191019.392719493
2481,152622.249079256
2482,211209.084572233
2483,173826.073551297
2484,180182.020130083
2485,220872.983573468
2486,202118.412061548
2487,175250.768935981
2488,160756.701827172
2489,176640.358617042
2490,183382.448773491
2491,212255.79677196
2492,173698.706851825
2493,260855.04300619
2494,181793.50914237
2495,127517.728777775
2496,169324.561497592
2497,179842.990148427
2498,181706.024648248
2499,137444.99260741
2500,127728.77694216
2501,122720.982070114
2502,187129.336849359
2503,156303.304031413
2504,175234.440142241
2505,227963.170313059
2506,171522.552967892
2507,217210.725327734
2508,177775.260604824
2509,184209.822110627
2510,196639.5899734
2511,193310.656979207
2512,208286.022526605
2513,106849.121062419
2514,165836.994214822
2515,166911.512255877
2516,164914.869452768
2517,156560.087675199
2518,242849.324870477
2519,225740.345831716
2520,150873.610510166
2521,191382.122183129
2522,200012.692383981
2523,169030.226230205
2524,242789.481915445
2525,168689.968845385
2526,179609.797075812
2527,228813.471448116
2528,176035.083590536
2529,191537.694951795
2530,159130.779775787
2531,145888.89849512
2532,204412.776877354
2533,154717.144980848
2534,192114.92923916
2535,205559.483683654
2536,208664.854274461
2537,191423.614531253
2538,141887.477437363
2539,163712.044126783
2540,147587.998110918
2541,151649.938168933
2542,179036.716331536
2543,193457.945950405
2544,190768.58945697
2545,188847.255715251
2546,172709.720039224
2547,194162.844022213
2548,171810.929688167
2549,173863.20138294
2550,177587.414591732
2551,93323.8643642748
2552,171412.685773021
2553,142889.521695112
2554,172946.032949799
2555,181055.934505365
2556,103625.125968087
2557,169947.191181645
2558,158575.705170794
2559,168256.081436862
2560,125806.390134343
2561,189634.217389271
2562,242423.330219248
2563,164067.775255333
2564,199777.344979258
2565,124340.248705112
2566,125126.096511284
2567,164094.855424659
2568,129652.091233885
2569,215893.867373038
2570,174969.743072078
2571,139458.616333712
2572,132994.678802816
2573,145375.067106994
2574,209843.38336287
2575,100861.466551591
2576,158287.725319098
2577,125590.56793966
2578,219538.497716204
2579,179534.301613611
2580,178341.943023822
2581,189353.236522143
2582,206193.656781173
2583,174853.947332741
2584,158225.895245211
2585,173373.626906089
2586,147746.285976535
2587,150889.154705609
2588,164854.653299464
2589,160596.388705928
2590,181422.582901069
2591,161120.756918195
2592,110183.26200994
2593,184771.170375249
2594,205597.037663924
2595,141124.803314158
2596,190500.199498138
2597,156317.285148991
2598,163061.649301522
2599,187711.185187548
2600,145990.868938603
2601,212988.376837773
2602,148401.124674844
2603,167956.585964849
2604,186399.854156185
2605,158064.212696134
2606,161987.63478259
2607,195540.430689886
2608,235990.466718243
2609,210397.02605313
2610,258051.22149666
2611,187210.504220848
2612,117723.63975872
2613,178905.710828086
2614,166736.070678024
2615,182371.804799077
2616,159608.792355758
2617,127099.714987559
2618,153495.039865258
2619,172601.518849979
2620,138088.345240958
2621,151338.341973111
2622,234230.047105168
2623,172464.311116522
2624,218862.531540645
2625,212932.283610861
2626,140421.252391012
2627,254087.19787385
2628,98872.5893818371
2629,204651.687034899
2630,168906.450852618
2631,169048.444943149
2632,218200.508440201
2633,139923.588029389
2634,195759.658736256
2635,142636.373474136
2636,151750.485053733
2637,128713.244249245
2638,158113.769173124
2639,181718.749407072
2640,163402.114338995
2641,178412.163058937
2642,165760.942758658
2643,184849.922972063
2644,159181.317835278
2645,211459.434950585
2646,125037.430198519
2647,220115.020180225
2648,175925.586238622
2649,197234.713092333
2650,201883.036974577
2651,168063.36793568
2652,187853.22373795
2653,171853.365261049
2654,211484.446831237
2655,141985.538895566
2656,155823.045691667
2657,197880.72155542
2658,225665.500011027
2659,210920.940452528
2660,177561.58524594
2661,179395.701173498
2662,195170.009481051
2663,147917.833830626
2664,230176.534834378
2665,192722.155619101
2666,145840.426985622
2667,151333.198118537
2668,157329.871444254
2669,203755.3118078
2670,139024.804590464
2671,112516.435878511
2672,145571.493529482
2673,179292.882151574
2674,150011.510265712
2675,129061.805537425
2676,164373.983042415
2677,196966.848852149
2678,186106.64412847
2679,245791.726910876
2680,181052.086147446
2681,149527.516267365
2682,199627.533448806
2683,149850.909451767
2684,96560.9214371138
2685,130681.392075803
2686,174865.707183223
2687,189191.407967576
2688,210424.466637427
2689,166696.902384611
2690,142912.699690318
2691,146850.495020896
2692,130093.556099055
2693,128351.965371913
2694,201091.074575116
2695,187075.954824249
2696,166120.620549956
2697,245593.049801769
2698,159108.79443264
2699,165870.549885513
2700,230969.353431542
2701,156902.672396175
2702,135962.020445689
2703,136029.742905208
2704,222049.682663693
2705,203617.012899922
2706,217998.815278376
2707,138953.555953657
2708,142663.539498125
2709,162333.886088419
2710,168395.461794823
2711,240044.971837426
2712,134586.350598823
2713,204623.978025517
2714,185792.671249231
2715,159739.606180839
2716,192860.695542766
2717,110801.766700202
2718,181881.303148588
2719,152104.331527769
2720,184040.044149687
2721,184456.655568911
2722,150276.813568447
2723,201182.9034818
2724,189970.798261616
2725,154377.085067456
2726,196709.331290839
2727,235670.027459763
2728,332685.543636943
2729,156826.682694987
2730,225618.308137743
2731,175368.254829994
2732,251778.780234039
2733,178693.790952728
2734,206056.96650367
2735,154796.006347192
2736,148845.976664549
2737,163904.238512163
2738,158748.466722565
2739,155001.302186177
2740,186939.274551138
2741,129105.267998337
2742,162694.957440737
2743,144318.76082401
2744,111945.731440438
2745,182382.078383893
2746,200514.806119749
2747,191325.526813482
2748,190664.937661411
2749,209853.075732753
2750,152167.741250779
2751,184172.342123321
2752,106963.496583252
2753,199572.911859757
2754,132945.697611542
2755,157814.713947868
2756,243441.262660107
2757,171558.486458343
2758,144290.390784313
2759,169087.87446242
2760,179893.833985944
2761,164106.456269859
2762,171280.829068546
2763,121776.354410881
2764,163927.469090082
2765,170160.823092341
2766,161993.257389556
2767,249643.046372084
2768,159872.034585111
2769,199649.289297049
2770,176034.073820292
2771,183130.581988937
2772,176960.034070589
2773,184974.278380509
2774,169498.53869647
2775,133057.098402568
2776,110734.524405858
2777,191931.573849424
2778,186704.221979873
2779,145228.485087177
2780,150834.653878696
2781,179156.046631306
2782,118046.032625143
2783,165905.489133863
2784,178053.656998994
2785,162748.139285553
2786,196179.199048685
2787,180696.333089978
2788,185111.018078681
2789,237695.753792277
2790,191136.149178204
2791,136984.29463137
2792,157142.903528435
2793,191432.052039626
2794,159204.045371081
2795,123931.093323744
2796,247812.859700462
2797,123708.531335571
2798,190176.30394809
2799,191108.485739214
2800,199068.039603577
2801,166996.436695368
2802,131560.388529141
2803,185827.321800399
2804,196368.388102468
2805,144162.698901595
2806,119095.288520367
2807,213359.974751043
2808,162973.739358283
2809,129990.018661241
2810,129725.320895776
2811,148193.041872755
2812,223199.937298106
2813,206170.576815681
2814,187014.347373496
2815,281854.816823433
2816,162805.270004431
2817,237537.345006371
2818,156655.169709514
2819,148928.089039563
2820,278087.933795301
2821,150492.636990262
2822,171084.829577045
2823,152425.609820972
2824,206305.991217996
2825,184752.257720259
2826,123850.571477376
2827,115239.597122343
2828,158835.625065977
2829,127342.586065651
2830,208190.72222701
2831,178110.724749772
2832,158156.433103374
2833,148217.448512772
2834,181272.98382754
2835,155486.987455442
2836,212140.320720734
2837,231690.62643239
2838,173510.267018681
2839,178289.711559133
2840,147597.773686851
2841,129773.849618468
2842,186158.244001864
2843,188402.786416787
2844,206202.254532369
2845,116249.700823431
2846,227187.202774009
2847,203361.772023711
2848,206138.340514292
2849,118141.420250242
2850,195740.597731089
2851,146008.466640243
2852,127800.278721712
2853,197297.579410841
2854,177065.072878259
2855,158350.331660951
2856,302188.210163726
2857,175869.834379895
2858,249077.995799633
2859,151469.603184279
2860,142416.678945504
2861,167088.258079876
2862,175531.884274246
2863,161897.689661935
2864,181567.537556453
2865,239110.109636184
2866,193755.179630623
2867,149725.542186035
2868,184110.421662705
2869,117192.060112362
2870,121539.199967338
2871,163304.214648228
2872,175669.20521568
2873,151827.116913191
2874,135036.468163562
2875,231058.08591586
2876,133698.406724206
2877,150349.927403364
2878,171573.848373082
2879,162384.355877276
2880,218830.771287737
2881,118001.587260669
2882,148235.468336863
2883,211923.379313613
2884,210944.285726563
2885,135877.347153641
2886,205494.507103213
2887,193416.136024513
2888,203540.105160779
2889,131286.424016771
2890,173252.128184543
2891,145891.262627747
2892,178159.587985962
2893,207319.461910513
